species,lat,lng
양버즘나무,37.4689954,126.946176
양버즘나무,37.481645,126.9480029
양버즘나무,37.4705906,126.9380204
양버즘나무,37.4681065,126.9320147
은행나무,37.4860311,126.9413508
양버즘나무,37.4764012,126.9649516
감나무,37.4697096,126.9579454
양버즘나무,37.4779097,126.9172758
감나무,37.4830191,126.9133236
감나무,37.4833598,126.9126798
은행나무,37.4845563,126.9085759
양버즘나무,37.4823327,126.9064017
양버즘나무,37.4821429,126.9062164
은행나무,37.4656268,126.9578008
은행나무,37.4672111,126.9577486
소나무,37.4696381,126.9580218
소나무,37.4702513,126.9581331
왕벚나무,37.4745373,126.958997
은행나무,37.4696973,126.9579798
은행나무,37.4675348,126.9577313
은행나무,37.4634948,126.9578672
감나무,37.4693402,126.9579816
은행나무,37.4861593,126.9213378
은행나무,37.4860541,126.9207812
회화나무,37.4813137,126.9299075
왕벚나무,37.4890845,126.9166739
은행나무,37.4817353,126.9545272
은행나무,37.4809689,126.9556494
은행나무,37.4805821,126.9558823
양버즘나무,37.4812871,126.9516097
양버즘나무,37.4813157,126.9514028
왕벚나무,37.4828999,126.9442848
왕벚나무,37.4843167,126.946658
양버즘나무,37.4820514,126.9451231
양버즘나무,37.4846226,126.9337574
양버즘나무,37.4849985,126.9347636
느티나무,37.4862424,126.9349547
느티나무,37.4860422,126.9353903
느티나무,37.485945,126.9356304
은행나무,37.4866548,126.9500313
양버즘나무,37.4827819,126.9404273
양버즘나무,37.4790448,126.9409439
양버즘나무,37.4794315,126.9456613
회화나무,37.4847717,126.9085635
양버즘나무,37.4893152,126.9273613
느티나무,37.4914184,126.9256883
양버즘나무,37.4811192,126.9114587
은행나무,37.4834326,126.9066901
은단풍,37.4838962,126.9101646
양버즘나무,37.4857867,126.9136598
양버즘나무,37.4797308,126.9424154
양버즘나무,37.4782139,126.9184512
은행나무,37.4848489,126.9079453
은행나무,37.4860198,126.9415863
은행나무,37.4865393,126.9498064
양버즘나무,37.4794907,126.9436549
양버즘나무,37.4790487,126.9250141
왕벚나무,37.4827527,126.9271235
은행나무,37.4861635,126.9231159
은행나무,37.4888103,126.9580132
양버즘나무,37.480799,126.9048812
양버즘나무,37.4808955,126.9541922
양버즘나무,37.4783577,126.962788
복자기나무,37.4673286,126.9317804
양버즘나무,37.4828992,126.9408344
은행나무,37.4875635,126.9315481
은단풍,37.4844144,126.911862
양버즘나무,37.4839326,126.9077357
양버즘나무,37.4705602,126.941039
양버즘나무,37.4793286,126.9581803
은행나무,37.4783179,126.9587423
은행나무,37.4643508,126.9579147
양버즘나무,37.4794869,126.9451194
양버즘나무,37.4799721,126.8999124
양버즘나무,37.4837984,126.9271485
양버즘나무,37.4827801,126.9205381
은행나무,37.4874287,126.9222685
감나무,37.4738078,126.959125
은행나무,37.4694575,126.95809
감나무,37.4733331,126.9588833
느티나무,37.4919408,126.92459
양버즘나무,37.4749037,126.9365726
은행나무,37.4772041,126.9612249
왕벚나무,37.4782742,126.9596241
양버즘나무,37.4790654,126.9478913
양버즘나무,37.4818445,126.9486534
복자기나무,37.4598111,126.9226317
복자기나무,37.4599087,126.9226599
은행나무,37.4763366,126.9757982
은행나무,37.4730175,126.9787647
은행나무,37.4709134,126.9833895
은행나무,37.4748427,126.9527087
은행나무,37.4640379,126.957932
양버즘나무,37.4847162,126.9355571
양버즘나무,37.4792214,126.94775
양버즘나무,37.4796365,126.943625
양버즘나무,37.479363,126.9463081
양버즘나무,37.4832778,126.9400063
왕벚나무,37.4822197,126.9511373
양버즘나무,37.4709168,126.9354443
양버즘나무,37.4756232,126.9364896
은행나무,37.4706203,126.9522224
은행나무,37.4723971,126.977973
왕벚나무,37.4729673,126.9588123
양버즘나무,37.4807729,126.9303471
은행나무,37.490783,126.9274296
양버즘나무,37.4824616,126.9014161
양버즘나무,37.4823034,126.9162938
느티나무,37.4925855,126.9254044
은행나무,37.4779091,126.9163438
양버즘나무,37.4793498,126.946469
양버즘나무,37.4897259,126.9218837
은행나무,37.4893183,126.9187796
은행나무,37.4838553,126.9026628
은행나무,37.4816092,126.9141337
왕벚나무,37.4864964,126.91246
왕벚나무,37.4862091,126.9470561
왕벚나무,37.4866566,126.9468862
왕벚나무,37.4846151,126.9466804
양버즘나무,37.4766851,126.9645391
양버즘나무,37.4804417,126.9549317
소나무,37.4735186,126.9590214
은행나무,37.4641653,126.9579582
소나무,37.4715813,126.9583478
은단풍,37.4840948,126.9107144
양버즘나무,37.4849129,126.9138121
은행나무,37.4714698,126.9775851
은행나무,37.4737535,126.9808068
은행나무,37.4851887,126.9297106
감나무,37.4751992,126.9589405
왕벚나무,37.4752288,126.9590708
양버즘나무,37.4743465,126.9343384
양버즘나무,37.475125,126.9367876
왕벚나무,37.4839171,126.9466694
양버즘나무,37.4786194,126.9309257
왕벚나무,37.4754499,126.9589697
왕벚나무,37.4733109,126.9589283
양버즘나무,37.4816457,126.9491978
양버즘나무,37.4799357,126.8999728
은행나무,37.48455,126.9044358
양버즘나무,37.4790665,126.9492922
소나무,37.4786958,126.9517341
버즘나무,37.4788449,126.9515243
양버즘나무,37.4792323,126.9462127
양버즘나무,37.4744615,126.9349812
은행나무,37.4690933,126.951619
은행나무,37.4863784,126.9370928
양버즘나무,37.4790922,126.9413144
은행나무,37.4725745,126.9825038
양버즘나무,37.4765067,126.9375058
양버즘나무,37.4765937,126.9644759
왕벚나무,37.4852597,126.9371593
양버즘나무,37.4774901,126.914001
복자기나무,37.4586698,126.9219926
복자기나무,37.4600138,126.922688
은행나무,37.4746079,126.9530677
은행나무,37.4862415,126.9371643
양버즘나무,37.473366,126.9337407
은행나무,37.4835537,126.9035808
양버즘나무,37.4839691,126.9285335
양버즘나무,37.4814948,126.9507352
양버즘나무,37.4794031,126.9580358
양버즘나무,37.4775435,126.9133623
양버즘나무,37.4769212,126.9643424
은행나무,37.484902,126.9245017
은행나무,37.475603,126.9653122
왕벚나무,37.4771872,126.9629513
왕벚나무,37.4733507,126.9590324
양버즘나무,37.4780263,126.9611131
은행나무,37.4898791,126.9572551
느티나무,37.4925799,126.9252184
왕벚나무,37.487932,126.9147396
양버즘나무,37.4812318,126.9050937
양버즘나무,37.4791127,126.9488625
은행나무,37.4768998,126.9526111
회화나무,37.4871236,126.9266853
양버즘나무,37.489682,126.925571
은행나무,37.4889781,126.9579037
양버즘나무,37.480852,126.900092
은행나무,37.4845463,126.9046017
양버즘나무,37.4790798,126.9252632
은행나무,37.473722,126.9809869
양버즘나무,37.4729308,126.9330386
양버즘나무,37.4772994,126.9379723
회화나무,37.4844516,126.9082515
은행나무,37.4861319,126.9206784
양버즘나무,37.4830792,126.9205441
왕벚나무,37.4868687,126.9130514
양버즘나무,37.4833778,126.907429
소나무,37.4731563,126.9589381
은행나무,37.4656083,126.9577077
양버즘나무,37.4834608,126.9396018
은행나무,37.465931,126.957771
은행나무,37.4676541,126.9501953
은행나무,37.4670725,126.9577317
왕벚나무,37.4842307,126.9467187
은행나무,37.4903932,126.927377
은행나무,37.4714188,126.9528291
소나무,37.4710722,126.9583156
양버즘나무,37.4778903,126.917121
소나무,37.4722638,126.9585678
느티나무,37.4923906,126.9264633
복자기나무,37.4798107,126.9027862
은행나무,37.4676931,126.9494976
양버즘나무,37.4823897,126.9430908
은행나무,37.4845293,126.9051161
왕벚나무,37.4890615,126.91662
양버즘나무,37.4779546,126.9166869
양버즘나무,37.4780724,126.917595
양버즘나무,37.4817547,126.9469383
양버즘나무,37.4780504,126.9174341
은행나무,37.4850489,126.9554989
양버즘나무,37.4846307,126.9317346
양버즘나무,37.4858146,126.9342947
은행나무,37.4905267,126.9273104
양버즘나무,37.477413,126.9346906
은행나무,37.4669575,126.9577689
감나무,37.4832102,126.9131625
은행나무,37.4889826,126.9574685
왕벚나무,37.4820913,126.9523779
양버즘나무,37.4794711,126.9008314
은행나무,37.4699068,126.9841316
양버즘나무,37.4805609,126.9550355
양버즘나무,37.4791477,126.9269161
은행나무,37.4705291,126.9836669
양버즘나무,37.4781409,126.9180213
왕벚나무,37.4758505,126.9589508
양버즘나무,37.4788379,126.9405962
양버즘나무,37.4841297,126.938103
은행나무,37.4732766,126.953259
양버즘나무,37.487653,126.9286402
느티나무,37.4926926,126.9266054
은행나무,37.4700686,126.9520125
양버즘나무,37.4780096,126.9625737
양버즘나무,37.4852184,126.9137632
은행나무,37.4773849,126.9611599
양버즘나무,37.4822919,126.9418647
은행나무,37.4709067,126.9526397
양버즘나무,37.4711079,126.9369143
느티나무,37.4875859,126.9285498
양버즘나무,37.4774928,126.9140709
은행나무,37.4757721,126.9648905
은행나무,37.4743938,126.9531
양버즘나무,37.4846176,126.9337012
양버즘나무,37.4847396,126.9347422
양버즘나무,37.4844364,126.9367308
양버즘나무,37.4848726,126.9362548
양버즘나무,37.4735618,126.9339622
양버즘나무,37.4834443,126.9225686
은행나무,37.4658745,126.9577431
양버즘나무,37.4784212,126.9311553
소나무,37.4736002,126.9590275
은행나무,37.4688183,126.9578732
왕벚나무,37.4833277,126.9465957
양버즘나무,37.4897184,126.9216157
은행나무,37.4893058,126.9188805
은행나무,37.4684972,126.9511085
양버즘나무,37.4708632,126.9402502
은행나무,37.4712652,126.9527709
감나무,37.4686823,126.9580004
양버즘나무,37.476386,126.976097
은행나무,37.4730297,126.9529556
은행나무,37.4869843,126.9291564
은행나무,37.4741052,126.9531587
양버즘나무,37.4845693,126.931147
양버즘나무,37.4710584,126.9425968
양버즘나무,37.479829,126.9641868
양버즘나무,37.4683074,126.9321282
양버즘나무,37.4690939,126.9325477
은행나무,37.4851404,126.9153002
소나무,37.4738315,126.9590491
왕벚나무,37.4750258,126.9589918
왕벚나무,37.4855012,126.9469758
양버즘나무,37.478032,126.9172847
양버즘나무,37.4820917,126.9144082
감나무,37.4836038,126.9122516
양버즘나무,37.4835717,126.9076265
은행나무,37.4840294,126.9105352
은단풍,37.4840608,126.9106172
소나무,37.4720003,126.9584733
은행나무,37.4694996,126.9579551
양버즘나무,37.4765668,126.9648729
양버즘나무,37.4792491,126.9289034
양버즘나무,37.4789983,126.925771
왕벚나무,37.4829548,126.9461599
회화나무,37.4870393,126.9256574
느티나무,37.4858622,126.936429
은행나무,37.4726946,126.9532305
은행나무,37.4845533,126.9062118
은행나무,37.4918895,126.9267487
은행나무,37.4945372,126.9273715
양버즘나무,37.4817161,126.9131059
은행나무,37.4888913,126.928083
은행나무,37.4845303,126.9060155
은행나무,37.4783833,126.9585862
은행나무,37.4691628,126.9849278
은행나무,37.4688348,126.9514528
양버즘나무,37.4627426,126.9317065
양버즘나무,37.4848031,126.932997
양버즘나무,37.4793891,126.9278729
회화나무,37.4870549,126.9257543
양버즘나무,37.4708236,126.9398152
양버즘나무,37.484795,126.9359294
양버즘나무,37.4812564,126.9106452
양버즘나무,37.4706627,126.9426669
양버즘나무,37.4681177,126.9322234
회화나무,37.482485,126.9297659
양버즘나무,37.4855696,126.9341384
양버즘나무,37.4849282,126.9339668
은행나무,37.4849877,126.9297386
양버즘나무,37.4697717,126.9451251
감나무,37.4840927,126.9113674
은행나무,37.4839242,126.9545641
양버즘나무,37.4774639,126.934356
양버즘나무,37.4707225,126.9370713
양버즘나무,37.4744339,126.936108
은행나무,37.4726014,126.9528977
양버즘나무,37.4818494,126.9057082
왕벚나무,37.4845939,126.939238
은행나무,37.4860443,126.9410953
양버즘나무,37.4788968,126.9496201
은행나무,37.4882973,126.9283547
양버즘나무,37.4897508,126.9246185
왕벚나무,37.4884012,126.9154929
양버즘나무,37.4775931,126.9363147
양버즘나무,37.4773838,126.9371213
양버즘나무,37.4704258,126.9394572
은행나무,37.4728652,126.9787035
은행나무,37.4720669,126.9778905
왕벚나무,37.4824041,126.9517851
느티나무,37.4914039,126.9258169
은행나무,37.4927953,126.9269681
양버즘나무,37.4899699,126.926457
양버즘나무,37.4785883,126.9593392
양버즘나무,37.4767517,126.9647929
은행나무,37.4736788,126.9808212
양버즘나무,37.4711028,126.9336559
양버즘나무,37.4735846,126.9332383
양버즘나무,37.4793332,126.9574207
양버즘나무,37.4791109,126.9579852
양버즘나무,37.47903,126.9589686
양버즘나무,37.4777655,126.962417
양버즘나무,37.4775258,126.9628214
양버즘나무,37.4762354,126.9660651
은행나무,37.470598,126.9836092
양버즘나무,37.4699538,126.9330081
양버즘나무,37.4744092,126.9347352
양버즘나무,37.4744301,126.9348225
은행나무,37.487242,126.92904
회화나무,37.4868553,126.9252129
양버즘나무,37.4773333,126.9128518
은행나무,37.468924,126.9852341
은행나무,37.487682,126.9286221
은행나무,37.4850584,126.934607
왕벚나무,37.4854458,126.9367267
양버즘나무,37.4777997,126.9347002
은행나무,37.4731009,126.9790961
양버즘나무,37.4730148,126.9330462
양버즘나무,37.4819846,126.9446273
양버즘나무,37.4758124,126.937318
양버즘나무,37.4790298,126.9481998
양버즘나무,37.4824368,126.9170008
양버즘나무,37.4802315,126.9043226
양버즘나무,37.4753768,126.9678271
감나무,37.4738623,126.958951
양버즘나무,37.489487,126.9267259
은행나무,37.4855327,126.956346
은행나무,37.4851866,126.9156008
은행나무,37.4847485,126.9075222
은행나무,37.4717483,126.9777216
왕벚나무,37.4831795,126.9439729
복자기나무,37.4672883,126.9317517
은행나무,37.4848389,126.9078991
감나무,37.4729374,126.9589629
감나무,37.4693339,126.9580714
왕벚나무,37.4757343,126.9590533
소나무,37.4723208,126.9586795
은행나무,37.4690164,126.9579785
은행나무,37.4677576,126.9578398
은행나무,37.4672914,126.9577997
양버즘나무,37.465142,126.9315949
양버즘나무,37.4677796,126.9318448
은행나무,37.4668523,126.9487484
은행나무,37.4750452,126.9529744
소나무,37.4721165,126.9585166
양버즘나무,37.4815698,126.9138918
왕벚나무,37.4891669,126.916871
양버즘나무,37.4832255,126.9401149
감나무,37.4732477,126.9590557
은행나무,37.4948374,126.9274954
양버즘나무,37.477716,126.9332331
은행나무,37.4763092,126.9639247
은행나무,37.4693703,126.9517502
양버즘나무,37.483832,126.9387565
양버즘나무,37.4814819,126.9496047
양버즘나무,37.4739899,126.935332
은행나무,37.4818087,126.9528105
왕벚나무,37.4752706,126.9589761
감나무,37.4715973,126.9582872
양버즘나무,37.4814284,126.9115667
은행나무,37.4714066,126.9775564
은행나무,37.4914852,126.9268663
감나무,37.4728904,126.9589474
은행나무,37.4871992,126.9224101
은행나무,37.4642914,126.9579302
왕벚나무,37.4825973,126.9273483
